totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
123,58,65,292,2715647,2322876,7,3740,8,1,0,0,0,579,1080904,0,20,754015,1855843,0,1565,7,14,diamond
65,28,37,109,1454930,1250326,5,2262,5,0,0,0,0,284,557766,0,20,489405,931386,0,907,5,11,diamond
199,101,98,429,3818042,4114138,7,7090,21,2,0,0,0,1164,1664245,0,37,1311748,2356443,0,2387,7,14,diamond
122,63,59,235,2275125,2439783,8,3951,5,0,0,0,0,632,1081934,0,16,788522,1397051,0,1766,8,12,diamond
147,64,83,359,3769583,2566103,11,6114,14,0,0,0,0,523,1313218,0,36,1147186,2540746,0,2037,11,12,diamond
82,40,42,178,2054395,1694730,7,2888,5,0,0,0,0,474,769313,0,12,651884,1329464,0,1101,7,14,diamond
359,155,204,608,5694754,6516627,7,8117,15,1,0,0,0,1638,3110247,0,31,1561020,3791251,0,5223,7,13,diamond
36,17,19,68,831121,731432,7,1337,3,0,0,0,0,159,310416,0,3,241885,572327,0,497,7,11,diamond
161,75,86,250,3146453,3043504,8,4515,3,0,0,0,0,686,1343231,0,49,843305,2243407,0,2246,8,14,diamond
53,25,28,71,1292820,1139513,4,1704,1,0,0,0,0,305,476946,0,12,280816,995881,0,621,4,13,diamond
42,18,24,53,678650,735575,4,1311,0,0,0,0,0,177,339552,0,8,219834,441204,0,524,4,8,diamond
26,10,16,60,651267,501662,6,998,1,0,0,0,0,125,242703,0,8,233142,397504,0,379,6,13,diamond
27,12,15,28,474725,578439,3,968,0,0,0,0,0,153,235993,0,2,169883,300586,0,395,3,12,diamond
29,14,15,51,793990,653511,4,1287,0,0,0,0,0,151,276105,0,10,236470,526843,0,397,4,10,diamond
75,43,32,131,1507383,1653329,7,2474,4,0,0,0,0,466,739543,0,28,340121,1132648,0,1008,7,13,diamond
45,21,24,69,987682,945072,6,1497,2,0,0,0,0,234,391649,0,14,346976,621967,0,669,6,10,diamond
16,7,9,30,370076,354612,5,585,2,0,0,0,0,86,139288,0,8,133884,229998,0,222,5,9,diamond
128,56,72,236,2425476,3271561,7,3723,3,0,0,0,0,868,1156354,0,37,819623,1498451,0,2122,7,16,diamond
23,13,10,57,436837,462410,7,675,0,0,0,0,0,107,229687,0,1,143017,289778,0,355,7,9,diamond
40,16,24,85,781948,832531,7,1510,5,0,0,0,0,238,363443,0,5,231678,532820,0,584,7,11,diamond
71,34,37,105,1319930,1258500,6,2022,1,0,0,0,0,349,599713,0,16,466978,806680,0,957,6,9,diamond
39,20,19,74,697612,782423,4,1167,2,0,0,0,0,197,352860,0,9,217919,454570,0,556,4,11,diamond
8,2,6,11,174472,171255,3,235,0,0,0,0,0,46,75570,0,2,44167,123544,0,133,3,8,gold
30,14,16,53,724473,630931,5,1105,1,0,0,0,0,152,288634,0,10,221233,499259,0,465,5,15,gold
10,5,5,39,232047,186167,10,227,1,0,0,0,0,43,92803,0,0,64883,160239,0,156,10,11,gold
54,26,28,81,976583,1235897,6,1015,2,0,0,0,0,352,470253,0,9,294585,672297,0,690,6,12,gold
9,3,6,14,165824,168812,3,319,0,0,0,0,0,41,72899,0,2,64471,98658,0,114,3,9,gold
60,32,28,158,2552628,1489511,8,4697,6,0,0,0,0,274,671740,0,31,783837,1749826,0,905,8,12,gold
2,1,1,1,35983,38435,1,61,0,0,0,0,0,12,17011,0,0,12206,23775,0,17,1,10,gold
64,26,38,116,1539519,1424642,6,2017,5,0,0,0,0,323,628473,0,13,411136,1085181,0,1141,6,14,gold
7,4,3,5,158968,202161,2,136,0,0,0,0,0,62,66671,0,1,37544,117347,0,102,2,13,gold
19,9,10,40,303775,311469,5,389,1,0,0,0,0,71,155582,0,1,95228,192717,0,252,5,7,gold
3,1,2,2,35814,47718,2,64,0,0,0,0,0,16,19302,0,1,12710,23104,0,24,2,7,gold
6,2,4,10,170272,144046,3,229,0,0,0,0,0,33,63706,0,2,53557,107337,0,122,3,11,gold
24,13,11,54,596308,555489,5,892,3,0,0,0,0,140,227877,0,7,207253,383014,0,370,5,14,gold
18,11,7,22,306092,411212,3,381,2,1,0,0,0,108,156731,0,4,91506,205221,0,201,3,13,gold
281,141,140,599,6376652,6214561,12,9857,18,0,0,0,0,1701,2819571,0,88,1951282,4281001,0,4018,12,13,gold
73,35,38,146,1758158,1616291,9,2076,7,1,0,0,0,457,707750,0,23,428227,1306146,0,996,9,17,gold
125,56,69,201,2213155,2334027,7,3049,4,0,0,0,0,653,1025095,0,23,809180,1304164,0,1603,7,12,challenger
169,80,89,357,4073195,3670779,8,6344,9,0,0,0,0,962,1495460,0,28,1069941,2822205,0,2419,8,15,challenger
54,26,28,90,1146025,1043744,6,1984,3,0,0,0,0,248,472624,0,19,355709,753835,0,714,6,13,challenger
120,57,63,187,1873541,2054446,7,3716,7,0,0,0,0,445,1075373,0,28,597422,1155032,0,1676,7,11,challenger
80,31,49,157,1852564,1692752,6,2642,2,0,0,0,0,408,710582,0,14,563167,1191304,0,1204,6,14,challenger
107,41,66,189,1715082,1842487,6,2671,6,0,0,0,0,487,867104,0,19,624214,1012327,0,1561,6,11,challenger
75,31,44,160,1241460,1510438,6,2071,6,0,0,0,0,425,633146,0,11,348649,844182,0,1116,6,15,challenger
32,11,21,50,816152,658739,6,1145,1,0,0,0,0,140,283056,0,8,228157,564447,0,460,6,11,challenger
203,83,120,328,3009561,3516828,7,4748,4,0,0,0,0,907,1654757,0,48,1142525,1734820,0,2630,7,13,challenger
119,52,67,217,1755605,1907695,6,3049,7,0,0,0,0,419,1028685,0,24,575469,1066981,0,1631,6,12,challenger
191,74,117,344,4459320,3896666,7,6291,8,0,0,0,0,952,1668866,0,24,1573814,2726242,0,2849,7,15,challenger
66,36,30,104,1323615,1272436,5,2272,0,0,0,0,0,309,577113,0,19,413784,875211,0,801,5,11,master
177,77,100,346,3811462,3142820,7,5160,11,0,0,0,0,785,1539659,0,40,1167595,2483544,0,2275,7,12,master
84,40,44,120,1197872,1395669,10,2014,3,0,0,0,0,346,679352,0,14,469568,667800,0,1035,10,12,master
92,39,53,172,1563463,1602322,7,2865,2,0,0,0,0,462,754687,0,21,539586,964958,0,1195,7,15,master
104,54,50,198,1989161,2149134,6,3411,2,1,0,0,0,465,938078,0,23,680124,1214672,0,1413,6,11,master
89,39,50,220,2188642,2073930,9,3573,8,0,0,0,0,539,815935,0,21,606545,1492848,0,1260,9,14,master
283,126,157,466,4674834,5757986,8,7973,9,0,0,0,0,1558,2417766,0,75,1509142,2900920,0,3824,8,12,master
115,56,59,179,1948540,2265754,5,3001,3,0,0,0,0,642,993728,0,7,654569,1212637,0,1669,5,12,master
7,4,3,8,140703,123767,3,232,0,0,0,0,0,32,55331,0,2,44877,94541,0,84,3,8,master
59,32,27,109,1301119,1196165,6,2020,5,0,0,0,0,286,493468,0,18,454793,806030,0,774,6,13,master
37,18,19,67,804282,765245,5,1575,2,0,0,0,0,193,344057,0,8,248886,536467,0,500,5,13,master
13,4,9,29,305875,261993,5,392,1,0,0,0,0,75,122711,0,3,104666,186266,0,242,5,11,master
87,37,50,159,1908412,1697557,7,2809,7,0,0,0,0,358,756881,0,14,610461,1234091,0,1215,7,11,master
154,71,83,276,3624178,2839378,7,5832,11,0,0,0,0,678,1307556,0,35,1065795,2507296,0,2022,7,15,master
32,11,21,71,601454,606145,4,1074,1,0,0,0,0,138,282438,0,8,225925,341828,0,444,4,9,master
227,97,130,426,4086210,4473149,7,6538,16,0,0,0,0,1124,1972924,0,40,1408301,2480905,0,3303,7,13,master
30,13,17,42,590285,510264,5,943,1,0,0,0,0,126,236327,0,5,199641,374657,0,375,5,12,master
100,52,48,175,1645836,2293775,7,2217,5,0,0,0,0,692,886309,0,12,494644,1066563,0,1432,7,14,master
166,77,89,259,2697247,3585715,6,5115,3,0,0,0,0,826,1410054,0,22,979291,1638308,0,2246,6,13,master
109,43,66,236,2508781,2096458,10,4105,7,0,0,0,0,451,967723,0,30,822522,1581861,0,1508,10,11,master
120,54,66,206,2446368,2543499,7,3553,2,0,0,0,0,697,1038451,0,26,779359,1540237,0,1665,7,15,master
203,99,104,422,5231950,3423604,9,8218,16,0,0,0,0,786,1780370,0,59,1545751,3497837,0,2586,9,10,master
51,28,23,61,966816,1111428,4,1616,1,0,0,0,0,333,421047,0,11,330377,606888,0,671,4,12,master
142,60,82,281,3043421,2914615,7,5435,8,1,0,0,0,652,1253913,0,36,989313,1964017,0,1973,7,11,master
302,130,172,388,5507010,5384815,6,9418,6,0,0,0,0,1307,2555868,0,53,1813149,3613876,0,4232,6,16,master
55,22,33,102,1270014,1129969,7,2209,4,0,0,0,0,271,482510,0,19,417213,824649,0,741,7,10,master
171,79,92,278,3173013,3702018,8,3341,3,0,0,0,0,1011,1440285,0,33,887810,2132442,0,2588,8,20,master
52,21,31,109,932282,1020476,7,1378,5,0,0,0,0,277,445045,0,8,296256,605110,0,753,7,10,master
255,123,132,419,4670565,5253383,6,8605,11,0,0,0,0,1339,2166240,0,37,1543971,2969381,0,3198,6,12,master
30,5,25,63,671191,519598,6,1060,4,0,0,0,0,96,256593,0,10,197955,446732,0,472,6,13,master
127,55,72,179,2468977,2481302,5,5023,2,0,0,0,0,548,1105713,0,16,685621,1735978,0,1820,5,13,master
296,159,137,516,6334451,5432130,8,10677,15,0,0,0,0,1341,2636680,0,73,2242421,4002510,0,3725,8,12,master
31,11,20,59,739740,642822,5,1286,0,0,0,0,0,153,291907,0,7,200929,535569,0,461,5,10,master
70,23,47,164,1442805,1280392,6,2341,9,1,0,0,0,306,598918,0,21,441958,949570,0,886,6,14,master
462,228,234,1053,10588631,10446758,9,15407,24,0,0,0,0,2797,4120900,0,99,2979091,7090711,0,6519,9,16,master
31,17,14,26,534494,563568,5,976,1,0,0,0,0,140,256938,0,7,168198,346450,0,406,5,11,master
157,67,90,338,3469853,3089976,10,5396,5,0,0,0,0,766,1395882,0,31,946137,2406276,0,2252,10,13,master
127,51,76,284,3303726,3154297,8,6382,8,0,0,0,0,778,1233926,0,35,928995,2217786,0,2001,8,14,master
28,7,21,63,737819,533634,8,1037,0,0,0,0,0,88,257908,0,10,250924,459846,0,445,8,8,master
83,44,39,209,1698252,1538874,9,2554,6,1,0,0,0,375,722128,0,25,524578,1110303,0,1052,9,9,master
9,6,3,17,202928,187363,4,235,1,0,0,0,0,40,87856,0,2,48916,154006,0,166,4,7,silver
110,59,51,255,3540594,2748769,11,4204,5,1,0,0,0,636,1047367,0,34,864518,2634394,0,1549,11,14,silver
31,18,13,49,652965,695700,5,981,2,0,0,0,0,167,285793,0,4,185427,462936,0,413,5,12,silver
9,2,7,18,222185,124751,5,320,0,0,0,0,0,19,80377,0,6,82050,139271,0,115,5,4,silver
41,19,22,74,646726,756660,6,547,3,0,0,0,0,179,334503,0,5,224880,404453,0,443,6,11,silver
14,6,8,34,493834,364494,6,661,1,0,0,0,0,79,157038,0,11,158973,325336,0,222,6,11,silver
46,25,21,129,1617104,1183129,23,1830,5,0,0,0,0,273,470262,0,10,591470,1010115,0,759,23,15,silver
14,3,11,28,411539,324172,5,468,0,0,0,0,0,83,142155,0,6,127666,281057,0,225,5,11,silver
19,9,10,46,322687,370850,9,481,3,0,0,0,0,86,160150,0,7,95420,223735,0,244,9,9,silver
20,9,11,30,475040,412858,4,659,0,0,0,0,0,96,165171,0,6,151533,322425,0,245,4,9,silver
113,52,61,255,2575899,3147921,8,2221,9,0,0,0,0,935,1048757,0,30,811621,1735502,0,1962,8,19,silver
4,2,2,7,85777,83902,2,121,0,0,0,0,0,23,33311,0,2,29032,56473,0,48,2,10,silver
8,4,4,8,106295,151024,3,103,0,0,0,0,0,56,66800,0,1,29827,76414,0,84,3,11,silver
5,2,3,9,137430,122673,3,158,0,0,0,0,0,25,51415,0,3,39244,97757,0,74,3,9,silver
29,14,15,52,760813,718620,6,780,2,1,0,0,0,214,273531,0,6,189808,566273,0,377,6,13,silver
41,24,17,106,764482,887883,8,1201,5,0,0,0,0,261,365839,0,11,209065,535646,0,489,8,11,silver
5,3,2,10,85785,64136,3,110,0,0,0,0,0,16,43318,0,0,26878,56137,0,51,3,4,silver
9,5,4,16,173333,203276,4,178,1,0,0,0,0,66,83099,0,3,63444,109598,0,115,4,12,silver
19,16,3,24,610321,432144,4,663,0,0,0,0,0,125,162830,0,3,127566,476404,0,182,4,11,bronze
4,1,3,3,94398,90191,2,103,0,0,0,0,0,26,42055,0,1,32698,61698,0,61,2,8,bronze
13,9,4,19,309779,273523,4,304,0,0,0,0,0,83,120452,0,1,74184,234417,0,181,4,11,bronze
16,10,6,26,373318,398071,5,612,1,0,0,0,0,104,143508,0,4,104712,266129,0,200,5,16,bronze
2,2,0,7,34705,45483,4,21,0,0,0,0,0,16,16062,0,0,10743,23961,0,15,4,9,bronze
55,33,22,88,1235674,1431108,7,1260,1,0,0,0,0,439,498731,0,8,358284,868138,0,782,7,15,bronze
12,8,4,23,235874,278523,5,150,0,0,0,0,0,81,106795,0,2,66887,164559,0,142,5,12,bronze
37,23,14,82,1632383,991264,6,1478,1,0,0,0,0,250,366302,0,15,426607,1192914,0,434,6,13,bronze
39,19,20,154,2137089,752417,12,1839,7,0,0,0,0,172,457570,0,18,499104,1593361,0,602,12,9,bronze
12,9,3,28,301879,285982,8,431,2,0,0,0,0,65,109430,0,1,109267,192209,0,183,8,9,bronze
2,1,1,2,56708,41769,1,70,0,0,0,0,0,11,17657,0,0,15242,41465,0,29,1,9,bronze
15,3,12,23,387943,354906,5,604,1,0,0,0,0,108,148134,0,6,126815,256225,0,202,5,15,bronze
2,0,2,3,57194,29585,2,71,0,0,0,0,0,5,17984,0,0,19469,37724,0,30,2,3,bronze
4,2,2,7,75940,100220,3,58,0,0,0,0,0,31,34277,0,2,14312,61530,0,37,3,12,bronze
