totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
30,5,25,351,5499908,619590,25,5729,45,10,1,1,0,180,459984,0,67,861958,4594292,0,228,25,12,diamond
63,22,41,407,9197591,924256,16,11285,33,10,2,0,0,247,800256,0,94,1118962,7979958,0,506,16,10,diamond
125,49,76,1005,21559124,2584111,20,24450,78,11,1,0,0,530,1779327,0,185,2517775,18805077,0,1047,20,14,gold
40,17,23,283,6328578,711523,20,7028,24,5,1,0,0,243,539733,0,48,541829,5760129,0,335,20,14,gold
4,2,2,21,512304,82283,7,677,1,0,0,0,0,23,47510,0,7,70390,441691,0,38,7,8,gold
24,9,15,173,3734876,439540,14,4492,13,2,0,0,0,124,321197,0,27,501113,3214221,0,206,14,12,gold
36,6,30,394,6726087,647270,22,7426,54,10,2,1,0,133,563252,0,72,704974,5965841,0,335,22,11,gold
10,3,7,77,1293798,200812,16,1456,8,3,0,0,0,63,124019,0,13,201790,1077555,0,96,16,9,gold
14,6,8,83,1446365,229067,9,1978,9,0,0,0,0,70,155038,0,6,191325,1245231,0,96,9,10,gold
8,3,5,80,1786528,212178,22,1721,8,3,0,0,0,63,140092,0,13,148775,1618297,0,94,22,12,gold
40,16,24,274,5624901,758467,17,6783,19,2,1,1,0,227,526124,0,44,801026,4795772,0,381,17,12,gold
77,32,45,495,12523752,1324389,16,14604,44,4,0,0,0,396,1058838,0,82,1380158,11089507,0,772,16,15,gold
3,2,1,16,350035,63756,6,421,1,0,0,0,0,19,34115,0,3,41128,306310,0,27,6,12,gold
38,19,19,218,6025579,838056,20,6809,12,1,0,0,0,210,502467,0,52,821555,5182327,0,386,20,13,gold
88,27,61,525,13796723,1541691,18,17540,44,7,1,0,0,349,1143221,0,135,1546324,12152241,0,753,18,10,challenger
161,74,87,999,22170081,3386158,19,28623,82,6,1,0,0,973,2008577,0,161,2604413,19417312,0,1348,19,14,challenger
358,139,219,1940,51472891,6058296,15,63976,169,17,0,0,0,1491,4360193,0,537,6426877,44664048,0,2993,15,16,challenger
110,46,64,698,17967498,1971452,19,21656,61,8,1,0,0,398,1453579,0,182,1944627,15901832,0,937,19,9,challenger
468,198,270,2845,58715234,7375717,27,76267,215,24,2,0,0,2193,5495657,0,604,6877021,51333868,0,3620,27,14,challenger
33,12,21,233,5120545,652912,14,6595,19,6,0,0,0,160,448641,0,63,580637,4506851,0,287,14,10,challenger
49,26,23,288,7700283,909360,16,9420,21,1,0,0,0,272,634314,0,86,835501,6816373,0,415,16,13,challenger
140,65,75,784,24169823,2574754,17,29068,60,7,0,0,0,492,1867991,0,276,2193089,21837950,0,1047,17,10,challenger
34,13,21,230,6227916,669931,18,7671,25,3,1,0,0,151,484069,0,57,556064,5625400,0,297,18,10,challenger
48,21,27,334,7390866,835975,15,9485,35,4,0,0,0,239,646365,0,49,779834,6561664,0,468,15,10,master
39,18,21,257,5645193,643881,12,6952,22,2,0,0,0,176,499616,0,54,622019,4980835,0,348,12,11,master
70,28,42,398,9617064,1198554,13,12328,25,2,1,0,0,235,849291,0,72,1119245,8464597,0,650,13,7,master
95,32,63,589,11960060,1580057,14,15970,44,3,0,0,0,414,1166029,0,89,1616703,10257774,0,767,14,11,master
127,51,76,856,17525512,2511902,19,12701,66,12,0,0,0,662,1543532,0,155,6412707,10206640,0,900,19,14,master
669,320,349,3840,89581185,10876048,19,112377,269,25,3,0,0,2816,8211926,0,801,10972321,77722807,0,4967,19,16,master
54,18,36,342,7690144,849224,19,9632,30,1,0,0,0,225,668901,0,84,913442,6718228,0,457,19,10,master
441,175,266,2724,62562986,7022983,21,82733,203,22,2,1,0,1706,5628369,0,598,7293767,54914340,0,3542,21,13,master
242,104,138,1391,33921543,4280696,18,43564,134,12,2,0,0,1289,3015271,0,260,4489594,29137679,0,1981,18,13,master
25,7,18,190,4535713,533736,15,5140,16,0,0,0,0,112,367750,0,35,658834,3842849,0,240,15,10,master
86,44,42,484,11357449,1425321,16,15367,43,5,0,0,0,429,1024185,0,96,1193887,10101116,0,567,16,12,master
9,4,5,35,1521904,191912,12,1751,3,0,0,0,0,39,114543,0,4,140614,1373604,0,81,12,9,master
125,51,74,841,18643078,2510310,16,23064,76,12,1,0,0,689,1633896,0,165,2186955,16317453,0,1112,16,14,master
59,19,40,322,9352963,934313,12,11296,28,2,0,0,0,218,770642,0,90,1264372,8043874,0,540,12,9,master
113,52,61,750,17679233,2039164,17,20484,80,13,2,0,0,589,1488951,0,152,2108680,15474288,0,989,17,18,master
96,42,54,574,15193688,1735585,16,18309,51,5,0,0,0,404,1231084,0,123,1483561,13597872,0,764,16,14,master
84,40,44,489,12959313,1708439,19,14966,43,5,1,0,0,356,1073064,0,86,1366674,11517416,0,721,19,12,master
481,211,270,2536,65023828,7632570,15,85832,188,22,3,0,0,1587,5866455,0,518,7481807,57165549,0,4230,15,12,master
71,31,40,418,9786599,1423512,21,11700,35,3,0,0,0,392,866275,0,86,1251741,8466703,0,626,21,12,master
587,264,323,3839,94219043,10220710,18,112117,361,54,5,1,0,2327,7885370,0,867,10662442,82903274,0,5193,18,12,master
44,13,31,293,6975033,822582,14,7896,29,4,1,1,0,180,578281,0,70,816005,6120931,0,422,14,11,master
73,34,39,407,10498191,1268418,17,13032,34,3,1,0,0,282,907111,0,75,1297420,9152850,0,557,17,14,master
97,26,71,572,13894302,1520672,14,17470,59,9,2,0,0,301,1187866,0,128,1519037,12279778,0,730,14,10,master
216,85,131,1322,28585182,4562898,22,36750,101,11,0,0,0,1139,2652142,0,239,3984119,24384648,0,1945,22,14,master
128,51,77,1001,20414616,2277416,22,24572,95,9,2,1,0,589,1748750,0,193,2120709,18110849,0,1036,22,12,master
45,25,20,308,6512006,884578,17,8084,35,3,0,0,0,197,578417,0,57,700352,5773589,0,322,17,13,master
50,19,31,330,6016717,803946,16,7935,29,1,0,0,0,239,583380,0,59,813140,5141701,0,394,16,11,master
123,46,77,819,17192833,2460391,22,21076,87,16,3,0,0,684,1535560,0,210,2093698,14979609,0,988,22,14,master
54,16,38,326,8023093,811653,13,10063,38,1,0,0,0,170,694213,0,86,952296,7008191,0,425,13,10,master
48,16,32,328,7575535,713533,13,9283,20,2,0,0,0,147,629107,0,95,920770,6603181,0,361,13,9,master
97,37,60,616,14193927,1791302,24,17262,64,5,2,0,0,449,1233515,0,153,1831058,12222093,0,792,24,12,master
130,59,71,391,10061430,2053969,14,11568,19,4,1,0,0,572,1331305,0,100,2550529,7435744,0,1279,14,14,master
126,68,58,600,17875422,2186714,16,22545,47,4,0,0,0,644,1550667,0,140,2109113,15691657,0,1059,16,10,master
80,27,53,574,11840930,1624092,16,14452,51,11,0,0,0,486,1064477,0,113,1641221,10103192,0,764,16,14,master
117,46,71,860,19108018,2239559,21,22968,82,11,1,1,0,455,1643985,0,210,2118552,16821951,0,1006,21,10,master
5,3,2,21,483029,73610,8,581,0,0,0,0,0,30,48648,0,3,61887,419087,0,37,8,11,silver
8,6,2,30,816480,137393,6,1076,2,0,0,0,0,59,80638,0,2,94876,718649,0,47,6,13,silver
11,6,5,85,1163025,239035,20,1451,6,1,0,0,0,92,124150,0,11,161279,992202,0,86,20,17,bronze
2,0,2,19,334828,35325,12,343,1,0,0,0,0,13,30438,0,0,46948,285923,0,25,12,7,bronze
3,1,2,22,366120,67544,14,333,2,0,0,0,0,21,36540,0,3,64739,298461,0,29,14,7,bronze
