totalSessionsPlayed,totalSessionsLost,totalSessionsWon,totalChampionKills,totalDamageDealt,totalDamageTaken,mostChampionKillsPerSession,totalMinionKills,totalDoubleKills,totalTripleKills,totalQuadraKills,totalPentaKills,totalUnrealKills,totalDeathsPerSession,totalGoldEarned,mostSpellsCast,totalTurretsKilled,totalPhysicalDamageDealt,totalMagicDamageDealt,totalFirstBlood,totalAssists,maxChampionsKilled,maxNumDeaths,label
131,55,76,762,14872492,3903387,14,21220,61,3,0,0,0,606,1530331,0,132,10155357,4526167,0,1007,14,14,challenger
100,47,53,436,12124169,2787731,12,17767,23,3,0,0,0,482,1168850,0,92,8451622,3609985,0,695,12,11,challenger
62,20,42,336,6773587,1470540,17,10782,28,2,0,0,0,295,714828,0,53,4881250,1854068,0,464,17,14,challenger
98,42,56,539,11960653,2597854,14,18424,36,5,1,0,0,390,1141382,0,86,8556318,3361450,0,869,14,11,challenger
74,31,43,430,8111834,2049146,17,7824,22,1,0,0,0,310,856599,0,49,5749345,1890757,0,612,17,8,master
35,18,17,157,3514633,795697,11,5812,9,0,0,0,0,151,361879,0,11,2471143,1027996,0,199,11,9,master
53,22,31,442,5404160,1199993,21,3262,23,4,1,0,0,267,592311,0,39,4530786,638729,0,419,21,12,master
43,16,27,271,4849698,1282543,19,5257,20,1,0,0,0,197,484586,0,27,3489608,1183006,0,385,19,10,master
31,7,24,171,3765052,818259,12,5909,13,1,0,0,0,144,378733,0,22,2394570,1342231,0,228,12,11,master
24,6,18,150,2771875,664563,14,3330,13,1,0,0,0,99,274566,0,20,1968010,722881,0,203,14,11,master
29,11,18,165,3656646,849406,12,5282,8,3,0,0,0,150,343964,0,23,2782132,849428,0,239,12,11,master
91,42,49,443,10039569,2516318,13,15256,19,1,0,0,0,434,986308,0,67,7544794,2452359,0,645,13,15,master
131,71,60,504,13117643,3412045,11,21023,28,3,0,0,0,669,1405019,0,91,9879058,3154220,0,914,11,13,master
30,9,21,193,4067602,891412,16,5639,14,3,2,1,0,158,390807,0,23,2963696,1056992,0,276,16,10,master
70,28,42,242,4964707,1406250,14,6752,15,0,0,0,0,333,659643,0,44,3655216,1115353,0,480,14,14,master
512,215,297,2522,42421722,10879701,19,51309,178,23,3,2,0,2285,5437004,0,331,32109803,8223570,0,4499,19,13,master
35,18,17,147,3061226,783353,11,4293,6,0,0,0,0,157,379830,0,22,2249053,648036,0,292,11,11,master
128,43,85,668,16556889,3313850,16,23122,51,6,0,0,0,505,1559563,0,150,12284812,4149239,0,1035,16,11,master
104,45,59,577,14267042,2727529,21,19651,46,5,0,0,0,329,1271664,0,69,9642983,4380470,0,714,21,9,master
44,19,25,140,2527407,1040016,9,3384,5,1,0,0,0,208,431485,0,16,1824417,440805,0,421,9,11,master
192,75,117,969,21270787,5181353,19,28847,57,10,0,0,0,940,2154381,0,151,15166932,5882692,0,1598,19,12,master
53,27,26,212,5503796,1258979,12,9102,12,0,0,0,0,236,558385,0,37,3920410,1545046,0,387,12,9,master
84,42,42,350,10056520,2435568,13,15091,28,2,0,0,0,336,990916,0,60,6808180,3189150,0,684,13,8,master
56,16,40,330,7532840,1346938,14,11146,23,2,1,0,0,148,709860,0,55,5301277,2184442,0,489,14,9,master
47,20,27,200,4884816,1285652,13,7413,12,2,0,0,0,208,528213,0,33,3496784,1304212,0,374,13,11,master
59,20,39,325,7666985,1480661,14,11676,21,1,0,0,0,208,693373,0,68,5210139,2423938,0,463,14,12,master
119,40,79,578,11986185,3167870,15,17625,37,5,1,0,0,496,1322887,0,73,8544689,3250573,0,983,15,10,master
92,37,55,467,9979220,1996479,14,15584,26,1,0,0,0,278,1013570,0,81,7151319,2775907,0,666,14,8,master
54,25,29,273,5780005,1305915,13,5176,16,2,0,0,0,236,580155,0,34,4198564,1290972,0,418,13,11,master
123,47,76,798,15565663,3426731,16,21392,57,6,1,1,0,636,1473829,0,127,11081385,4290064,0,1018,16,11,master
42,16,26,234,4380868,1056656,13,6749,19,6,0,0,0,162,493063,0,47,2767483,1569446,0,382,13,9,master
2,1,1,12,231522,58629,10,46,2,1,0,0,0,7,22588,0,1,150052,51106,0,15,10,7,silver
40,20,20,191,4124029,888134,10,6143,12,2,0,0,0,162,440827,0,30,3210371,895193,0,267,10,10,silver
51,27,24,226,4973837,1188658,19,6369,12,1,1,1,0,208,545922,0,27,3853836,1084261,0,401,19,8,silver
13,6,7,36,1086554,300796,7,1463,0,0,0,0,0,70,128170,0,11,696056,384114,0,93,7,11,bronze
67,33,34,292,6048538,1683323,15,8057,11,0,0,0,0,336,724259,0,45,4974184,1026471,0,576,15,12,bronze
